id,name,create_date,sent_date,subscription_name,sent,open,delivered,bounce,unsubscribed,click,reply,dropped,selected,spamreport,suppressed,hardbounced,softbounced,pending,contactslost,notsent
153092478099,Newsletter - 16 de enero,2024-01-15,2024-01-16,Debmedia Blog Subscription,881,146.0,879.0,2.0,1.0,8.0,0.0,163.0,1392.0,0.0,348.0,0.0,2.0,0.0,1.0,511.0
152467232165,Newsletter -9 enero,2024-01-09,2024-01-09,Debmedia Blog Subscription,888,215.0,885.0,3.0,1.0,13.0,0.0,156.0,1368.0,0.0,324.0,1.0,2.0,0.0,2.0,480.0
150565229619,Newsletter -19 dic,2023-12-19,2023-12-19,Debmedia Blog Subscription,843,153.0,841.0,2.0,4.0,10.0,0.0,142.0,1298.0,0.0,313.0,0.0,2.0,0.0,4.0,455.0
149588553584,Newsletter -12 dic,2023-12-12,2023-12-12,Debmedia Blog Subscription,875,143.0,873.0,2.0,4.0,6.0,0.0,140.0,1282.0,1.0,267.0,0.0,2.0,0.0,5.0,407.0
148586688366,Newsletter -5 dic,2023-12-05,2023-12-05,Debmedia Blog Subscription,873,131.0,871.0,2.0,5.0,5.0,0.0,133.0,1264.0,0.0,258.0,0.0,2.0,0.0,5.0,391.0
147513520952,Newsletter - 20 nov,2023-11-28,2023-11-28,Debmedia Blog Subscription,889,192.0,885.0,4.0,4.0,6.0,0.0,126.0,1250.0,0.0,235.0,3.0,1.0,0.0,7.0,361.0
147417238321,Invitación Cata de Vinos 5 diciembre Salud Bogotá,2023-11-27,2023-11-27,Marketing Information,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146885924518,Invitación Cata de Vinos 5 diciembre Salud Bogotá,2023-11-23,2023-11-27,Marketing Information,30,9.0,30.0,0.0,0.0,1.0,2.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
146615508500,Invitación fiesta de Fin de Año,2023-11-22,2023-11-22,Nada,42,42.0,42.0,0.0,0.0,32.0,0.0,0.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
144969696679,Recordatorio 10 min antes Webinar Partners noviembre 2023,2023-11-10,2023-11-22,Nada,116,46.0,111.0,5.0,0.0,9.0,0.0,33.0,248.0,0.0,99.0,1.0,4.0,0.0,1.0,132.0
146464502929,Cancelación Cata de Vinos 22 Noviembre Salud Bogotá,2023-11-21,2023-11-21,Marketing Information,21,4.0,21.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
146360230545,Newsletter - 20 nov,2023-11-21,2023-11-21,Debmedia Blog Subscription,877,161.0,872.0,5.0,1.0,4.0,0.0,120.0,1230.0,0.0,233.0,4.0,1.0,0.0,5.0,353.0
144822612995,Mail 3: Invitación Webinar Partners noviembre 2023,2023-11-09,2023-11-20,Nada,119,38.0,115.0,4.0,0.0,0.0,0.0,33.0,248.0,0.0,96.0,0.0,4.0,0.0,0.0,129.0
145927643740,Recordatorio Cata de Vinos 22 Noviembre Salud Bogotá,2023-11-17,2023-11-17,Marketing Information,22,7.0,22.0,0.0,0.0,1.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
145637466536,Invitación Cata de Vinos 22 Noviembre Salud Bogotá,2023-11-15,2023-11-16,Marketing Information,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
